,label,max,min,red_mean,green_mean,blue_mean,red_std,green_std,blue_std,red_q01,green_q01,blue_q01,red_q09,green_q09,blue_q09
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\14DF4_CRC-Prim-HE-09_024.tif_Row_1_Col_151.tif,CANCEROUS,255,2,122.59408888888889,73.56271111111111,122.67373333333333,36.50429978559458,43.91430367564214,44.29001085090462,84.0,31.0,67.0,178.0,140.0,187.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\14E4C_CRC-Prim-HE-02_003b.tif_Row_151_Col_451.tif,CANCEROUS,255,6,140.7688,106.04822222222222,133.06013333333334,64.08999758936284,82.33877139366118,74.35995685839464,72.0,24.0,49.90000000000009,232.0,229.0,235.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\14FA5_CRC-Prim-HE-05_008.tif_Row_151_Col_151.tif,CANCEROUS,254,0,97.22813333333333,47.29191111111111,93.24164444444445,31.144895776996805,32.970388551494935,37.71749913893841,62.0,17.0,48.0,131.0,78.0,137.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\150A5_CRC-Prim-HE-09_010.tif_Row_1_Col_451.tif,CANCEROUS,252,0,111.80791111111111,62.08311111111111,111.82764444444445,35.68193803395167,40.40341161734912,44.68219610894292,70.0,21.0,54.0,157.0,111.0,169.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\150AD_CRC-Prim-HE-02_028.tif_Row_301_Col_451.tif,CANCEROUS,255,10,148.1795111111111,108.0648,138.68902222222223,51.65048776993408,67.38651745188558,62.65239663359068,90.0,38.0,63.0,232.10000000000218,229.0,238.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\1513_CRC-Prim-HE-04_015.tif_Row_1_Col_1.tif,CANCEROUS,255,0,97.5812,54.116933333333336,110.22124444444445,35.97082314419732,38.03399727635508,47.94353467948076,59.0,19.0,53.0,146.0,102.0,176.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\15143_CRC-Prim-HE-02_003b.tif_Row_151_Col_151.tif,CANCEROUS,255,6,125.8936,84.62942222222222,115.1396,57.17777784279508,70.80899946647963,66.56818543298321,69.0,22.0,47.0,229.0,222.0,233.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\15156_CRC-Prim-HE-05_026.tif_Row_451_Col_1.tif,CANCEROUS,255,0,105.9884,55.27711111111111,96.44515555555556,31.583078431618684,33.767261733632374,40.22075601364463,70.0,21.0,50.0,147.0,98.0,152.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\151E3_CRC-Prim-HE-08_007.tif_Row_1_Col_151.tif,CANCEROUS,255,0,89.2923111111111,41.936,102.97542222222222,25.144866027633842,25.44616088921871,35.20387693832024,63.0,18.0,61.0,120.0,71.0,150.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\1525C_CRC-Prim-HE-07.tif_Row_301_Col_301.tif,CANCEROUS,255,0,88.80311111111111,50.644355555555556,121.64986666666667,37.12900380638213,37.440630415606336,47.8825672984812,43.0,12.0,54.0,134.0,95.0,181.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\15348_CRC-Prim-HE-02_003.tif_Row_1_Col_301.tif,CANCEROUS,255,0,111.94231111111111,60.44275555555556,103.0196,28.26040112935595,31.55521388096701,40.8423627330476,82.0,30.0,56.0,145.0,95.0,156.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\15355_CRC-Prim-HE-05_026.tif_Row_1_Col_1.tif,CANCEROUS,255,0,97.40262222222222,45.816177777777774,88.62697777777778,27.040920139907275,27.290222678370583,36.01762545352802,67.0,19.0,48.0,133.0,80.0,137.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\1540B_CRC-Prim-HE-07.tif_Row_151_Col_601.tif,CANCEROUS,255,0,69.21204444444444,36.60435555555556,83.05786666666667,47.26473401594519,50.43852759026065,52.80039926515709,33.0,7.0,36.0,134.0,94.0,165.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\15424_CRC-Prim-HE-05_024.tif_Row_1_Col_151.tif,CANCEROUS,255,0,103.59275555555556,53.75688888888889,96.04724444444444,36.00215019452487,38.361360294628426,45.19188952758691,64.0,18.0,47.0,153.0,105.0,161.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\15494_CRC-Prim-HE-06_016.tif_Row_1_Col_751.tif,CANCEROUS,255,0,90.086,44.59151111111111,97.7228,32.165678458049754,36.166296513388076,39.609121342101666,62.0,18.0,58.0,121.0,72.0,143.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\154B8_CRC-Prim-HE-04_029.tif_Row_151_Col_151.tif,CANCEROUS,255,4,87.32937777777778,47.62191111111111,101.84328888888889,33.55836440279262,34.05050666800217,41.527128180997906,51.0,18.0,54.0,130.0,87.0,156.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\154F0_CRC-Prim-HE-09_024.tif_Row_151_Col_151.tif,CANCEROUS,253,5,102.95884444444444,50.586755555555555,94.468,26.01904421334138,26.647277662210012,33.563468209084476,73.0,23.0,54.0,135.0,82.0,137.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\155AE_CRC-Prim-HE-05_008.tif_Row_151_Col_301.tif,CANCEROUS,249,0,112.91955555555556,66.12368888888889,111.73715555555556,45.04291208049681,54.299935246051696,50.08311205184888,68.0,20.0,55.0,190.0,159.0,195.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\15657_CRC-Prim-HE-05_013.tif_Row_301_Col_301.tif,CANCEROUS,255,6,124.81524444444445,75.09293333333333,121.81453333333333,36.03881794285188,40.94539489851775,44.7822182208767,81.0,30.0,63.0,174.0,131.0,181.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\157EE_CRC-Prim-HE-03_009.tif_Row_451_Col_1.tif,CANCEROUS,255,0,132.2651111111111,101.71813333333333,151.26075555555556,65.09762433359136,78.15555270004258,64.7386167247113,61.0,23.0,66.0,229.0,225.0,235.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\1595A_CRC-Prim-HE-08_007.tif_Row_1351_Col_301.tif,CANCEROUS,255,1,88.23866666666666,39.864977777777774,105.24342222222222,19.576062888696228,18.749304938214824,35.034459085299424,65.0,19.0,63.0,112.0,62.0,151.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\1598B_CRC-Prim-HE-09_024.tif_Row_751_Col_151.tif,CANCEROUS,255,0,115.21026666666667,64.24497777777778,108.58902222222223,35.372349671208205,40.99932990373223,42.264113849557795,77.0,26.0,58.0,160.0,112.0,163.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\159A9_CRC-Prim-HE-07_022.tif_Row_901_Col_151.tif,CANCEROUS,255,0,81.80635555555556,44.647822222222224,112.6784888888889,37.18930269798697,39.1428877281904,46.56901410863093,46.0,13.0,55.0,132.0,91.0,177.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\15A0A_CRC-Prim-HE-07_025.tif_Row_301_Col_301.tif,CANCEROUS,255,0,67.7236,31.092577777777777,94.5440888888889,27.976429816225988,26.369902170204853,39.75689081506455,41.0,10.0,49.0,102.0,59.0,149.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\15A68_CRC-Prim-HE-09_010.tif_Row_151_Col_301.tif,CANCEROUS,255,0,110.53124444444444,61.5548,108.04991111111111,39.429166325424966,45.201807943979716,46.03311221275512,69.0,21.0,54.0,171.0,130.0,176.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\15B66_CRC-Prim-HE-03_009.tif_Row_601_Col_301.tif,CANCEROUS,255,4,96.99742222222223,56.54226666666667,114.58293333333333,41.269811323634706,47.12608845988492,47.582498298055235,58.0,20.0,61.0,146.0,104.0,181.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\15B8C_CRC-Prim-HE-04_032.tif_Row_601_Col_1.tif,CANCEROUS,255,0,93.76586666666667,56.74466666666667,105.16235555555555,49.8489944557448,54.546204719790836,59.52623694740014,45.0,13.0,41.0,177.0,148.0,203.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\15C75_CRC-Prim-HE-02_028.tif_Row_751_Col_151.tif,CANCEROUS,255,8,133.2388,84.67755555555556,117.82453333333333,41.304599651101206,52.16522965669524,50.74011485889003,90.0,36.0,62.0,197.0,162.0,197.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\15C75_CRC-Prim-HE-04_029.tif_Row_151_Col_451.tif,CANCEROUS,255,1,98.52004444444445,55.66031111111111,111.75835555555555,34.22362274476209,37.33293735374635,41.71041819186492,62.0,21.0,61.0,144.0,102.0,168.10000000000218
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\15D84_CRC-Prim-HE-07_022.tif_Row_601_Col_1.tif,CANCEROUS,254,0,70.64115555555556,34.2104,92.82004444444445,35.12373220485004,36.081699865352,42.51552624105161,41.0,10.0,48.0,113.0,69.0,151.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\15E06_CRC-Prim-HE-01_015.tif_Row_151_Col_151.tif,CANCEROUS,255,0,94.93035555555555,69.76502222222223,115.96155555555555,72.40430185720493,82.88364499505383,72.05042917462315,36.0,9.0,47.0,223.0,222.0,233.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\15E1F_CRC-Prim-HE-05_013.tif_Row_151_Col_151.tif,CANCEROUS,255,5,123.78444444444445,74.07515555555555,122.65693333333333,37.14910051583737,45.00173029362622,45.5388883231321,82.0,30.0,65.0,169.0,126.0,180.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\15E71_CRC-Prim-HE-09_011.tif_Row_301_Col_451.tif,CANCEROUS,244,4,109.42431111111111,57.9372,102.58253333333333,31.541807248878754,35.45411323173778,39.48070568748987,74.0,23.0,55.0,150.0,101.0,153.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\15E98_CRC-Prim-HE-06_018.tif_Row_151_Col_1.tif,CANCEROUS,251,0,87.56115555555556,41.59466666666667,96.09835555555556,29.243096697211598,31.921578462779546,38.117830962632006,61.0,17.0,56.0,117.0,68.0,144.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\15F5A_CRC-Prim-HE-01_040.tif_Row_151_Col_1.tif,CANCEROUS,255,0,86.84422222222223,56.96115555555556,109.2592,61.34595051341914,69.44582862441237,64.03748914003477,39.0,11.0,51.0,217.0,210.0,230.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\15F95_CRC-Prim-HE-08_010.tif_Row_1_Col_1.tif,CANCEROUS,255,5,118.72715555555556,72.66333333333333,138.88502222222223,36.32912147327878,43.826263434916335,42.24823654570355,82.0,34.0,85.0,164.0,122.0,193.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\15FD9_CRC-Prim-HE-08_007.tif_Row_1051_Col_301.tif,CANCEROUS,255,0,93.07182222222222,46.27102222222222,114.51835555555556,24.81888522457476,26.113650161033334,37.76188520432588,67.0,21.0,68.0,122.0,75.0,165.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\15FE1_CRC-Prim-HE-02_004b.tif_Row_1_Col_451.tif,CANCEROUS,255,2,106.45213333333334,56.05835555555556,88.66257777777778,35.78954375394566,44.21326717885871,44.91132511985945,75.0,24.0,49.0,144.0,94.0,144.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\1604D_CRC-Prim-HE-01_020.tif_Row_1_Col_151.tif,CANCEROUS,255,0,128.40217777777778,105.99417777777778,152.59595555555555,78.25555335446074,90.96826412113646,76.0906786032899,39.0,12.0,52.90000000000009,227.0,226.0,238.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\16061_CRC-Prim-HE-07_023.tif_Row_601_Col_151.tif,CANCEROUS,255,0,80.22102222222222,42.163377777777775,106.66937777777778,34.638126621454326,34.13665571284384,42.70208920274891,44.0,12.0,54.0,127.0,84.0,165.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\160FD_CRC-Prim-HE-10_021.tif_Row_601_Col_151.tif,CANCEROUS,255,0,80.59457777777777,40.86346666666667,102.42222222222222,33.0432455619324,35.18630198724778,42.38847059645057,51.0,15.0,54.0,115.0,69.0,155.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\16142_CRC-Prim-HE-07_025.tif_Row_1_Col_151.tif,CANCEROUS,255,0,68.70737777777778,31.972355555555556,89.90222222222222,31.69715961707947,31.08800183361604,43.28813791271936,39.0,9.0,44.0,108.0,64.0,150.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\1614_CRC-Prim-HE-10_029.tif_Row_1_Col_301.tif,CANCEROUS,255,0,96.2311111111111,54.389244444444444,122.9876,32.84114642891396,35.83962859254201,43.124635671453134,61.0,21.0,65.0,133.0,89.0,177.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\1618A_CRC-Prim-HE-07_025.tif_Row_751_Col_301.tif,CANCEROUS,255,0,75.95062222222222,37.330844444444445,103.7435111111111,29.799527320105867,27.90328630104363,43.01115969018174,44.0,12.0,52.0,118.0,75.0,166.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\161D3_CRC-Prim-HE-01_002.tif_Row_1_Col_1.tif,CANCEROUS,255,0,52.571422222222225,19.5044,71.50724444444444,17.971978465858935,14.998012556335723,26.994237919439165,37.0,9.0,46.0,71.0,31.0,104.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\1625F_CRC-Prim-HE-07_025.tif_Row_601_Col_451.tif,CANCEROUS,255,0,68.63128888888889,32.080577777777776,93.06533333333333,29.703479162191808,27.774146981591795,40.43121564116351,39.0,9.0,45.0,105.0,61.0,147.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\16348_CRC-Prim-HE-02_034.tif_Row_1_Col_151.tif,CANCEROUS,255,6,112.62208888888888,60.99106666666667,94.07502222222222,31.090146793422342,34.61445889566973,38.75205363016332,79.0,27.0,52.0,153.0,104.0,146.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\163B9_CRC-Prim-HE-06_016.tif_Row_1_Col_1.tif,CANCEROUS,255,1,108.97631111111112,69.18315555555556,124.57986666666666,51.848465689855026,61.17034728833783,59.14410104128928,61.0,19.0,60.0,203.0,180.0,227.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\16491_CRC-Prim-HE-04_029.tif_Row_301_Col_601.tif,CANCEROUS,255,1,89.86653333333334,49.08591111111111,104.4648,36.175047385118226,38.890715792288105,42.39239089039958,53.0,17.0,53.0,133.0,91.0,159.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\164C6_CRC-Prim-HE-05_013.tif_Row_1_Col_1.tif,CANCEROUS,255,5,153.68635555555556,111.45493333333333,164.36106666666666,38.36551322399141,48.264545672735444,41.5908839875064,110.0,58.0,114.0,207.0,180.10000000000218,216.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\164CA_CRC-Prim-HE-01_008.tif_Row_1_Col_1.tif,CANCEROUS,255,0,66.95257777777778,35.498977777777775,90.94355555555556,43.83343442345228,46.82229999405048,49.690435616952044,36.0,9.0,47.0,125.0,86.0,168.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\165B6_CRC-Prim-HE-01_032.tif_Row_1_Col_1.tif,CANCEROUS,255,0,60.40791111111111,30.374844444444445,81.5736888888889,40.66692469416674,41.187542108939134,49.003890468601256,32.0,8.0,40.0,114.0,73.0,159.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\165D7_CRC-Prim-HE-04_034.tif_Row_1_Col_151.tif,CANCEROUS,255,3,112.89804444444445,74.13733333333333,121.09231111111112,51.1704342213161,60.60163607619081,58.18755089070812,60.0,20.0,55.0,200.0,180.0,216.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\1665C_CRC-Prim-HE-05_024.tif_Row_301_Col_301.tif,CANCEROUS,255,1,118.71968888888888,68.8576,111.97302222222223,36.73209621499509,40.873979634100934,46.03269110075213,74.0,24.0,54.0,169.0,125.0,175.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\16698_CRC-Prim-HE-07_025.tif_Row_1651_Col_601.tif,CANCEROUS,255,0,86.19288888888889,52.23728888888889,112.48537777777777,49.27947729801436,53.91145667341857,56.563653107426624,40.0,11.0,48.0,165.0,136.0,204.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\1669F_CRC-Prim-HE-04_033.tif_Row_151_Col_1.tif,CANCEROUS,255,0,86.7844,48.42653333333333,98.07604444444445,44.90799440060141,51.87050266860095,52.7155827216859,49.0,13.0,43.0,154.0,116.0,180.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\16728_CRC-Prim-HE-03_009.tif_Row_601_Col_1.tif,CANCEROUS,255,2,100.72293333333333,60.58257777777778,118.88644444444445,41.77751482763832,46.94197343315993,49.08564527234462,58.0,20.0,60.0,160.0,125.0,191.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\167B8_CRC-Prim-HE-02_028.tif_Row_1_Col_301.tif,CANCEROUS,255,9,149.79635555555555,109.37897777777778,138.97622222222222,53.33301454119519,71.0881810637679,64.34368492845975,91.0,38.0,64.0,235.0,232.0,239.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\16922_CRC-Prim-HE-04_029.tif_Row_451_Col_151.tif,CANCEROUS,255,0,110.5424,71.05591111111112,129.51617777777778,43.43045861574039,51.14284903367226,47.14681613442027,66.0,26.0,73.0,179.0,150.0,200.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\1695B_CRC-Prim-HE-04_025.tif_Row_301_Col_1.tif,CANCEROUS,255,0,98.776,60.42337777777778,105.25106666666667,47.47523285999921,52.178514481341026,51.639566537641954,51.0,17.0,49.0,178.0,148.0,186.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\169F1_CRC-Prim-HE-03_028.tif_Row_601_Col_1.tif,CANCEROUS,255,0,95.74986666666666,52.608044444444445,115.26373333333333,33.21317426002316,37.31585801949832,43.80403178115538,62.0,21.0,62.0,130.0,86.0,169.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\16A2_CRC-Prim-HE-07_025.tif_Row_301_Col_151.tif,CANCEROUS,255,0,73.92475555555555,38.464711111111114,100.78404444444445,36.387703424313514,36.22355708689663,48.67325602512093,38.0,9.0,43.0,123.0,82.10000000000218,169.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\16A75_CRC-Prim-HE-02_003b.tif_Row_1_Col_451.tif,CANCEROUS,252,4,101.724,54.35146666666667,89.97622222222222,36.27353246284855,38.8199425276346,43.866696189903415,63.0,20.0,42.0,146.0,97.0,148.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\16AD0_CRC-Prim-HE-01_046.tif_Row_1_Col_151.tif,CANCEROUS,255,0,90.2104,64.03071111111112,115.5424,67.98419684550944,76.37696621324237,70.86414311919178,34.0,10.0,46.0,221.0,221.0,234.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\16B00_CRC-Prim-HE-05_008.tif_Row_1_Col_451.tif,CANCEROUS,255,0,103.36764444444445,52.87217777777778,99.30435555555556,32.36396407882998,36.244777943122266,38.12455596719552,68.0,20.0,54.0,137.0,85.0,140.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\16B08_CRC-Prim-HE-07_025.tif_Row_1951_Col_451.tif,CANCEROUS,255,0,102.36413333333333,73.10933333333334,126.1124,66.36025371848868,77.70645877345775,67.69854577148139,42.0,12.0,50.0,225.0,225.0,236.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\16C70_CRC-Prim-HE-02_024.tif_Row_151_Col_1.tif,CANCEROUS,255,7,139.60968888888888,94.61675555555556,129.59542222222223,42.38975887212066,52.43517491284109,51.95404299463522,89.0,36.0,62.0,202.0,174.0,204.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\16CD7_CRC-Prim-HE-01_041.tif_Row_1_Col_1.tif,CANCEROUS,255,0,84.48964444444445,55.497822222222226,107.24577777777777,62.868765814071985,71.97350527745624,63.30480369657353,38.0,10.0,49.0,222.0,221.0,232.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\16D2B_CRC-Prim-HE-04_029.tif_Row_451_Col_301.tif,CANCEROUS,255,4,95.85462222222222,56.416444444444444,115.61595555555556,39.92161623831789,45.02304985747969,45.09359475183216,59.0,21.0,63.0,151.0,113.0,180.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\16D66_CRC-Prim-HE-02_028.tif_Row_601_Col_451.tif,CANCEROUS,255,8,142.37297777777778,98.58577777777778,136.02546666666666,45.596543714281665,57.96619606820219,54.30980693416871,93.0,41.0,70.0,224.0,208.0,229.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\16D7A_CRC-Prim-HE-02_024.tif_Row_301_Col_451.tif,CANCEROUS,255,9,135.37675555555555,92.10644444444445,122.01297777777778,51.25460596891875,66.20654417655778,62.98409471551405,83.0,31.0,55.0,226.0,215.10000000000218,231.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\16D96_CRC-Prim-HE-02_024.tif_Row_151_Col_151.tif,CANCEROUS,255,2,117.03462222222223,65.10724444444445,100.0244,32.297973812808,34.594426152942304,40.035631687785674,79.0,28.0,53.0,161.0,113.0,155.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\16DED_CRC-Prim-HE-05_008.tif_Row_151_Col_601.tif,CANCEROUS,250,2,109.05791111111111,57.09417777777778,105.09142222222222,26.240160519345046,27.18334738384188,31.35578128120936,76.0,26.0,63.0,140.0,88.0,142.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\16E99_CRC-Prim-HE-09_010.tif_Row_1_Col_601.tif,CANCEROUS,251,0,101.41875555555555,50.178266666666666,95.50213333333333,30.333216472416012,31.08948087369017,39.228042632563316,66.0,18.0,48.0,141.0,89.0,148.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\16F58_CRC-Prim-HE-02_003b.tif_Row_151_Col_1.tif,CANCEROUS,255,6,121.33035555555556,72.68697777777778,107.22128888888889,40.410227235279635,50.164117492038834,49.23706246433226,82.0,30.0,56.0,181.0,145.0,183.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\1710F_CRC-Prim-HE-08_003.tif_Row_1_Col_1.tif,CANCEROUS,255,0,91.13475555555556,46.54208888888889,115.62444444444445,30.10807748477437,30.90772297721956,40.92693899868969,60.0,18.0,66.0,133.0,87.0,172.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\17158_CRC-Prim-HE-07.tif_Row_601_Col_301.tif,CANCEROUS,255,0,82.28102222222222,49.42697777777778,106.87306666666667,52.19761258758807,57.895982982697426,57.61996393164818,39.0,9.0,47.0,173.0,144.0,205.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\171D2_CRC-Prim-HE-08_007.tif_Row_301_Col_151.tif,CANCEROUS,255,0,89.5232,40.648355555555554,96.12097777777778,24.88050632710948,25.607085641938664,33.501920806285334,63.0,18.0,57.0,116.0,64.0,137.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\171_CRC-Prim-HE-09_022.tif_Row_151_Col_151.tif,CANCEROUS,255,15,138.24573333333333,103.04448888888889,170.19897777777777,47.46007835382391,53.75379199714259,42.00402635541249,75.0,44.0,115.0,218.0,203.0,233.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\17269_CRC-Prim-HE-07_025.tif_Row_901_Col_151.tif,CANCEROUS,255,0,95.54284444444444,63.827333333333335,116.79951111111112,61.70444813714147,71.28269672851107,64.58863766419414,42.0,11.0,49.0,220.0,218.0,234.0
