,label,max,min,red_mean,green_mean,blue_mean,red_std,green_std,blue_std,red_q01,green_q01,blue_q01,red_q09,green_q09,blue_q09
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\12CD4_CRC-Prim-HE-03_007.tif_Row_1_Col_1951.tif,MUCOSA,255,12,161.39226666666667,127.9872,170.5172,51.95975359380466,63.96184568027025,51.56056388951214,86.0,41.0,92.0,227.0,216.0,231.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\12D50_CRC-Prim-HE-09_001.tif_Row_2101_Col_1501.tif,MUCOSA,255,8,158.92577777777777,122.46551111111111,158.68831111111112,51.06759705370417,63.4296482505084,50.83523499211053,83.0,34.0,81.0,219.0,202.0,218.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\12D8A_CRC-Prim-HE-05.tif_Row_1801_Col_901.tif,MUCOSA,255,2,131.2392888888889,88.44511111111112,129.73213333333334,47.860106174659876,57.41934680236146,54.874911720546685,73.0,27.0,57.0,204.0,178.0,209.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\12D95_CRC-Prim-HE-09_001.tif_Row_901_Col_1501.tif,MUCOSA,255,1,132.06773333333334,88.45417777777777,132.13333333333333,47.012053666834596,55.86906429114801,54.63003813532107,75.0,27.0,58.0,203.0,176.0,206.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\12E0C_CRC-Prim-HE-05_030.tif_Row_1051_Col_601.tif,MUCOSA,255,9,149.57213333333334,108.83768888888889,147.00782222222222,45.93757596642536,55.867683857017475,49.50317997565149,87.0,37.0,75.0,211.0,190.0,210.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\12E49_CRC-Prim-HE-07_001.tif_Row_601_Col_1951.tif,MUCOSA,255,2,124.13853333333333,88.69168888888889,151.47417777777778,56.46340139776008,63.961963087732805,55.24270972406781,56.0,21.0,72.0,208.0,190.0,225.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\12E55_CRC-Prim-HE-03_006.tif_Row_601_Col_151.tif,MUCOSA,255,11,157.2956888888889,122.96324444444444,166.92142222222222,51.72674433203886,62.489505822321966,54.994970709244065,83.0,39.0,83.0,224.0,210.0,232.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\12E6D_CRC-Prim-HE-05.tif_Row_1801_Col_1351.tif,MUCOSA,255,2,136.6888888888889,92.47968888888889,132.95746666666668,44.50231066271748,52.44588648960946,48.42490649132253,80.0,32.0,66.0,201.0,175.0,198.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\12EA5_CRC-Prim-HE-06_035.tif_Row_901_Col_451.tif,MUCOSA,255,1,98.71173333333333,54.528711111111114,113.7428,32.333010515501805,33.092047015440016,42.68717974786668,63.0,22.0,60.0,145.0,100.0,172.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\12EF3_CRC-Prim-HE-05.tif_Row_1951_Col_301.tif,MUCOSA,255,2,139.5879111111111,96.37502222222223,136.21875555555556,45.105151768739105,53.39664557191631,46.570087340435585,79.0,30.0,68.0,202.0,177.0,197.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\12F53_CRC-Prim-HE-05.tif_Row_2701_Col_1201.tif,MUCOSA,255,4,150.7883111111111,110.49088888888889,147.98342222222223,48.28898320450979,56.20849011877178,50.698449161680266,76.0,30.0,67.0,211.0,188.0,209.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\12F59_CRC-Prim-HE-07_001.tif_Row_451_Col_3001.tif,MUCOSA,255,1,111.28306666666667,70.98066666666666,140.66688888888888,42.741793311516815,42.4111822728129,49.615314092961974,49.0,17.0,59.0,163.0,125.0,196.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\1302A_CRC-Prim-HE-09_001.tif_Row_2251_Col_151.tif,MUCOSA,255,5,130.88186666666667,86.916,126.31204444444444,47.68677711045543,57.05795620439098,56.96966293503334,74.0,27.0,54.0,204.0,180.0,211.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\13090_CRC-Prim-HE-05_030.tif_Row_1_Col_1051.tif,MUCOSA,255,10,150.47782222222222,113.21542222222222,154.40911111111112,52.128032097599856,63.970576864502796,57.770768129920384,83.0,37.0,71.0,230.0,219.0,235.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\130C1_CRC-Prim-HE-09_001.tif_Row_151_Col_1051.tif,MUCOSA,255,4,126.36204444444445,80.50826666666667,126.49373333333334,45.22153016525316,52.97407225862678,52.01776368229085,73.0,26.0,58.0,196.0,166.0,199.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\13109_CRC-Prim-HE-08_022.tif_Row_601_Col_1201.tif,MUCOSA,255,7,124.85915555555556,84.37284444444444,139.78302222222223,49.713518243791036,54.65053713590095,53.26737701424107,60.0,22.0,62.0,199.0,173.0,209.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\1310E_CRC-Prim-HE-05_001.tif_Row_451_Col_601.tif,MUCOSA,255,0,99.15813333333334,54.25951111111111,95.62164444444444,43.640587307179416,46.46102678093476,48.94152068615753,53.0,15.0,41.0,161.0,116.0,162.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\13115_CRC-Prim-HE-06_032.tif_Row_1051_Col_1.tif,MUCOSA,255,5,111.92462222222223,68.51657777777778,122.01537777777777,40.782899553223366,44.680557450262754,52.03045547424385,62.0,21.0,55.0,168.0,130.0,193.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\13213_CRC-Prim-HE-05_030.tif_Row_451_Col_751.tif,MUCOSA,255,9,152.21333333333334,114.22657777777778,150.00431111111112,53.00873638687634,64.37581288599682,55.481349251326805,81.0,35.0,71.0,223.0,208.0,221.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\13322_CRC-Prim-HE-03_006.tif_Row_1801_Col_1051.tif,MUCOSA,255,12,141.84466666666665,108.42711111111112,151.63315555555556,58.2483037845551,66.14668731512873,61.0122064530099,63.0,27.0,63.0,216.0,199.0,227.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\13399_CRC-Prim-HE-09_001.tif_Row_151_Col_901.tif,MUCOSA,255,5,128.94293333333334,83.94035555555556,129.92737777777776,44.6759695418765,51.50002285097874,49.90839668178269,74.0,27.0,60.0,195.0,166.0,196.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\133C1_CRC-Prim-HE-08_025.tif_Row_1801_Col_301.tif,MUCOSA,255,4,125.77755555555555,86.94928888888889,135.50217777777777,54.49798106986498,60.47583287327785,61.935581191101775,54.0,18.0,49.0,203.0,179.0,221.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\13417_CRC-Prim-HE-02_010.tif_Row_301_Col_451.tif,MUCOSA,255,9,127.4744,82.90262222222222,116.86826666666667,46.43438967661767,54.271660558626024,57.165046640757666,71.0,25.0,47.0,194.0,164.0,199.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\1346F_CRC-Prim-HE-07_001_copy.tif_Row_151_Col_301.tif,MUCOSA,255,6,134.71564444444445,96.54222222222222,162.11804444444445,43.400364920716854,51.44807301817987,44.39462153307212,74.0,32.0,96.0,199.0,181.0,219.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\13492_CRC-Prim-HE-03_007.tif_Row_751_Col_1951.tif,MUCOSA,255,2,138.16986666666668,99.80755555555555,151.3348,50.12191127401279,56.87911419671139,53.556344971794054,68.0,27.0,68.0,209.0,187.0,220.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\134B8_CRC-Prim-HE-05.tif_Row_151_Col_601.tif,MUCOSA,252,4,143.32746666666668,101.268,140.17657777777777,44.95840508519417,52.653967228394734,44.81710063332183,81.0,34.0,77.0,204.0,179.0,197.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\134D3_CRC-Prim-HE-08_022.tif_Row_1_Col_2101.tif,MUCOSA,255,2,117.93266666666666,75.13115555555555,135.14968888888887,44.311185941650706,46.19430554610484,52.14823821369343,55.0,18.0,55.0,178.0,143.0,201.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\134E9_CRC-Prim-HE-05.tif_Row_451_Col_1651.tif,MUCOSA,255,9,159.00884444444443,118.3764,154.97653333333332,40.38694026536323,50.00803191861624,40.01508027376119,103.0,52.0,102.0,212.0,189.0,207.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\13527_CRC-Prim-HE-06_001.tif_Row_1201_Col_151.tif,MUCOSA,255,5,119.09257777777778,78.61826666666667,125.41924444444444,50.09649717649756,57.34738676305186,55.66312175026365,61.0,19.0,52.0,195.0,171.0,205.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\1359_CRC-Prim-HE-08_025.tif_Row_1_Col_1.tif,MUCOSA,255,3,126.80288888888889,91.89937777777777,136.66977777777777,62.208620628845885,70.67765329415343,67.86904070794866,48.0,17.0,44.0,224.0,215.0,235.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\135C4_CRC-Prim-HE-05.tif_Row_901_Col_1201.tif,MUCOSA,255,8,158.0808,118.04235555555556,155.1609777777778,43.19080720379677,52.11106371551527,43.84375234270436,95.0,46.0,94.0,211.0,187.0,207.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\136EE_CRC-Prim-HE-06_032.tif_Row_901_Col_751.tif,MUCOSA,255,9,130.6369777777778,90.86915555555555,141.4240888888889,47.50277317494872,53.961545482338664,49.006885386453256,71.0,28.0,73.0,197.0,171.0,205.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\136F7_CRC-Prim-HE-06_032.tif_Row_751_Col_451.tif,MUCOSA,255,7,138.56013333333334,100.8711111111111,146.8268888888889,52.51997022915321,60.53803954621237,54.94269610025943,65.0,25.0,63.0,206.0,184.0,213.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\136FD_CRC-Prim-HE-05.tif_Row_601_Col_1501.tif,MUCOSA,255,5,128.9287111111111,88.48115555555556,127.14408888888889,54.79906392250905,62.627224115734634,58.32460767647181,61.0,22.0,50.0,211.0,190.0,210.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\1370E_CRC-Prim-HE-03_007.tif_Row_301_Col_901.tif,MUCOSA,255,5,132.28537777777777,93.37484444444445,146.55404444444446,49.08381792145097,57.209016601680425,56.98874948695509,72.0,29.0,67.0,205.0,181.0,225.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\13714_CRC-Prim-HE-06_033.tif_Row_1051_Col_301.tif,MUCOSA,255,5,142.28617777777777,104.72937777777778,148.82035555555555,53.27484638959614,63.13902444651245,54.999712272845514,71.0,27.0,69.0,210.0,188.0,215.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\13723_CRC-Prim-HE-05.tif_Row_301_Col_1051.tif,MUCOSA,255,8,146.19733333333335,104.26675555555556,141.5736,43.676932045290044,50.4299042381954,46.06806226462948,82.0,34.0,73.0,200.0,173.0,196.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\13734_CRC-Prim-HE-05.tif_Row_451_Col_301.tif,MUCOSA,255,5,131.6724888888889,86.55755555555555,127.9824,44.374811459066024,49.2272130998726,46.64092958402751,70.0,25.0,60.0,189.0,154.0,186.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\13755_CRC-Prim-HE-03_006.tif_Row_301_Col_451.tif,MUCOSA,255,14,143.62942222222222,106.03906666666667,153.6456,48.80907844630213,58.18127253503075,54.09382302563677,80.0,37.0,76.0,214.0,194.0,226.10000000000218
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\138F3_CRC-Prim-HE-05_030.tif_Row_1351_Col_1051.tif,MUCOSA,255,9,146.24466666666666,102.74924444444444,142.42986666666667,44.632884792368934,54.70807100202315,47.47171243293801,91.0,40.0,79.0,212.0,188.0,207.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\13940_CRC-Prim-HE-09_001.tif_Row_1951_Col_1.tif,MUCOSA,255,7,135.7430222222222,90.10062222222223,133.08391111111112,41.15083698594657,47.417536461284925,46.91486358918891,82.0,32.0,65.0,192.0,158.0,193.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\1394_CRC-Prim-HE-05.tif_Row_1801_Col_1051.tif,MUCOSA,254,10,160.18231111111112,121.09684444444444,155.7012,40.98480594335293,52.34697146114178,41.594662140231705,103.0,51.0,98.0,213.0,192.0,208.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\13951_CRC-Prim-HE-06_035.tif_Row_151_Col_1.tif,MUCOSA,255,4,124.19288888888889,84.31164444444444,131.7212888888889,50.93861790308614,55.289443938907546,55.606227949602975,59.0,20.0,57.0,192.0,163.0,203.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\13977_CRC-Prim-HE-03_007.tif_Row_451_Col_1501.tif,MUCOSA,255,5,146.1364888888889,110.12048888888889,158.92324444444444,51.607668613027926,59.519218317231854,52.614245828864945,70.0,29.90000000000009,73.0,216.0,199.0,224.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\1399B_CRC-Prim-HE-05_030.tif_Row_1_Col_901.tif,MUCOSA,255,23,181.00324444444445,149.9928888888889,176.75297777777777,43.670575277057566,56.158099391004065,42.61923877024396,110.0,61.0,111.0,227.0,212.0,224.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\139F_CRC-Prim-HE-09_001.tif_Row_451_Col_1201.tif,MUCOSA,255,3,125.12702222222222,77.77835555555555,124.25524444444444,42.0055091468773,48.8939240302268,47.86478414643374,77.0,28.0,61.0,190.0,155.0,190.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\13A1A_CRC-Prim-HE-05.tif_Row_1351_Col_301.tif,MUCOSA,255,6,152.4056,112.06284444444445,147.40395555555557,46.8684155645238,56.4577148110594,48.47335829456798,84.0,34.0,74.0,212.0,190.0,207.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\13A4B_CRC-Prim-HE-01_010.tif_Row_151_Col_151.tif,MUCOSA,255,0,76.44897777777778,43.156,112.07688888888889,39.71342366196962,39.12510443862574,56.865991001152814,36.0,10.0,43.0,132.0,94.0,195.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\13A91_CRC-Prim-HE-08_022.tif_Row_751_Col_901.tif,MUCOSA,255,3,118.52848888888889,78.17453333333333,132.7782222222222,49.96650199600265,54.96382309507472,57.09021217098786,57.0,19.0,55.0,187.0,157.0,210.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\13B48_CRC-Prim-HE-09_001.tif_Row_1501_Col_1051.tif,MUCOSA,255,2,123.61755555555555,79.18351111111112,119.55728888888889,47.96986279162075,54.0217352482097,52.98184894832469,65.0,21.0,49.0,195.0,164.0,193.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\13B6D_CRC-Prim-HE-08_022.tif_Row_451_Col_2101.tif,MUCOSA,255,4,123.15062222222222,84.55128888888889,138.48955555555557,53.339074083239176,58.90148227247161,58.53795142965154,56.0,20.0,58.0,198.10000000000218,172.0,217.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\13B74_CRC-Prim-HE-08_008.tif_Row_751_Col_451.tif,MUCOSA,255,1,109.11168888888889,66.4460888888889,121.77768888888889,48.18862951445103,54.6231499990097,52.36517587516089,59.0,18.0,59.0,193.0,166.0,202.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\13BD9_CRC-Prim-HE-07_001_copy.tif_Row_301_Col_301.tif,MUCOSA,255,3,96.6016,58.440533333333335,118.32888888888888,47.75136472390666,51.414238163545626,55.51122738178365,49.0,15.0,52.0,172.0,139.0,201.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\13BFC_CRC-Prim-HE-08_008.tif_Row_1201_Col_1.tif,MUCOSA,255,3,113.71204444444444,72.69284444444445,131.9712,47.853092474528644,51.873548064481,50.47789101845585,60.0,21.0,66.0,189.0,159.0,201.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\13D95_CRC-Prim-HE-05.tif_Row_2251_Col_901.tif,MUCOSA,250,3,149.56555555555556,109.0308888888889,143.9388888888889,46.714808646868946,54.4061685768247,47.493436726549746,76.0,30.0,69.0,205.0,181.0,200.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\13E8C_CRC-Prim-HE-06_001.tif_Row_1801_Col_451.tif,MUCOSA,255,5,119.268,77.44346666666667,128.08622222222223,44.02957791707218,47.41603717899657,48.8030721842108,63.0,23.0,58.0,181.0,147.0,191.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\13F95_CRC-Prim-HE-08_022.tif_Row_151_Col_1501.tif,MUCOSA,255,5,108.68986666666666,66.96151111111111,129.85386666666668,42.03410672806799,44.64795760844459,55.76209844353644,58.0,19.0,57.0,170.0,134.0,205.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\14041_CRC-Prim-HE-03_007.tif_Row_601_Col_751.tif,MUCOSA,255,4,141.02586666666667,101.67457777777778,155.29955555555554,45.826522619112176,52.74831698567931,48.15261617240455,78.0,34.0,81.0,203.0,177.0,213.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\14044_CRC-Prim-HE-08_025.tif_Row_1501_Col_1.tif,MUCOSA,255,5,122.14337777777777,84.72022222222222,131.08195555555557,57.722827936917845,64.621411587075,64.78720479777695,50.0,17.0,44.0,210.0,191.0,226.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\14067_CRC-Prim-HE-03_006.tif_Row_1_Col_301.tif,MUCOSA,255,14,151.70195555555554,115.15733333333333,161.18604444444443,49.032253019576714,58.29979037126445,55.55912535026886,84.0,39.0,77.0,216.0,197.0,230.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\14097_CRC-Prim-HE-07_001.tif_Row_751_Col_1651.tif,MUCOSA,255,5,126.38506666666666,88.44688888888889,164.1272888888889,44.75899005036733,50.982315684393775,38.980791534419566,75.0,36.0,116.0,195.0,171.0,217.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\140FA_CRC-Prim-HE-06_033.tif_Row_901_Col_901.tif,MUCOSA,255,6,149.13235555555556,112.19004444444444,155.62088888888889,49.112043259448846,55.62237813844168,50.27419315103663,72.0,29.0,75.0,203.0,178.0,209.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\14177_CRC-Prim-HE-06_032.tif_Row_151_Col_901.tif,MUCOSA,255,7,126.9036,86.99644444444445,137.57982222222222,49.5025018036238,56.735955958009185,53.22645692981755,67.0,24.0,63.0,201.0,178.0,208.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\141DB_CRC-Prim-HE-07_001.tif_Row_601_Col_451.tif,MUCOSA,255,9,126.02031111111111,88.2328,146.67142222222222,48.60293988265019,53.58381869913914,53.340032006193184,59.0,24.0,67.0,194.0,169.0,216.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\14214_CRC-Prim-HE-05.tif_Row_2701_Col_1.tif,MUCOSA,255,1,126.31097777777778,84.12657777777778,125.12035555555556,50.29870910138896,54.74388022884868,56.38430675173335,59.0,20.0,46.0,193.0,161.0,197.10000000000218
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\142A2_CRC-Prim-HE-09_001.tif_Row_151_Col_751.tif,MUCOSA,255,4,137.01502222222223,93.86746666666667,138.14622222222224,46.32491766376995,54.59527646869577,50.06295544562421,76.0,29.0,63.0,205.0,182.0,204.10000000000218
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\142B5_CRC-Prim-HE-03_007.tif_Row_451_Col_1801.tif,MUCOSA,255,4,140.00635555555556,104.62764444444444,151.2060888888889,56.16744810184621,65.26567871405965,60.99490666015424,64.0,26.0,62.0,221.0,206.0,231.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\142D4_CRC-Prim-HE-03_006.tif_Row_1201_Col_451.tif,MUCOSA,255,15,149.2084888888889,115.29088888888889,159.34831111111112,45.41716414583681,52.9665307874165,45.4447851968973,87.0,47.0,94.0,209.0,190.0,216.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\14312_CRC-Prim-HE-07_001.tif_Row_451_Col_901.tif,MUCOSA,255,2,113.39217777777777,74.12017777777778,136.234,50.0407031761984,54.23258513693664,55.4670941449873,52.0,17.0,57.0,188.0,158.0,212.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\14318_CRC-Prim-HE-05.tif_Row_451_Col_151.tif,MUCOSA,255,2,142.77462222222223,100.76444444444445,141.02004444444444,47.88877488945405,56.259042751881566,49.65148670033557,77.0,31.0,70.0,208.0,186.0,205.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\1433A_CRC-Prim-HE-03_007.tif_Row_751_Col_901.tif,MUCOSA,255,6,146.16591111111111,109.33897777777777,158.24604444444444,50.167626415546884,58.40603683276784,52.670225997006995,76.0,33.0,77.0,212.0,191.0,222.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\14358_CRC-Prim-HE-06_001.tif_Row_1051_Col_451.tif,MUCOSA,255,5,108.14142222222222,64.87635555555556,115.5704,43.91154846556837,48.29005511658144,51.03904278377921,61.0,20.0,53.0,182.0,149.0,192.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\143AB_CRC-Prim-HE-05.tif_Row_1651_Col_1201.tif,MUCOSA,255,6,130.4576,84.39191111111111,127.63088888888889,42.29441284372689,49.5077431105802,47.006767140356075,80.0,31.0,65.0,196.0,165.0,192.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\143B2_CRC-Prim-HE-03_006.tif_Row_301_Col_1051.tif,MUCOSA,255,10,145.8586222222222,109.0208,155.62635555555556,50.83058190468019,61.235021303390255,54.88753745256681,79.0,36.0,78.0,219.0,202.0,230.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\143FC_CRC-Prim-HE-09_001.tif_Row_2251_Col_751.tif,MUCOSA,245,4,125.87368888888889,80.8792888888889,124.87084444444444,47.55973134389233,55.12848916591606,51.73617375104195,71.0,24.0,57.0,202.0,176.0,199.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\14431_CRC-Prim-HE-06_035.tif_Row_301_Col_301.tif,MUCOSA,255,3,119.72191111111111,78.70946666666667,128.7602222222222,48.75840257971381,54.07319639303734,53.03515706015288,63.0,22.0,60.0,193.0,163.0,201.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\14446_CRC-Prim-HE-03_006.tif_Row_301_Col_601.tif,MUCOSA,255,11,150.22613333333334,113.55728888888889,160.40137777777778,49.0079900214014,58.51610800250528,53.945908775895916,82.0,39.0,79.0,215.0,196.0,230.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\14498_CRC-Prim-HE-06_001.tif_Row_1351_Col_151.tif,MUCOSA,255,5,111.26973333333333,67.80413333333334,117.69631111111111,42.65079183237864,46.59487802828901,49.6748547585295,60.0,19.0,52.0,180.0,147.0,190.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\144B0_CRC-Prim-HE-08_025.tif_Row_1051_Col_151.tif,MUCOSA,255,11,127.52506666666666,93.96417777777778,136.18893333333332,48.125361695564244,54.555853185230355,52.233400912272764,63.0,27.0,62.0,192.0,171.0,205.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\06_MUCOSA\144C9_CRC-Prim-HE-08_022.tif_Row_151_Col_2101.tif,MUCOSA,255,4,122.58671111111111,82.29088888888889,144.27311111111112,47.78107009016226,50.996140652328855,58.46354865582604,57.0,20.0,58.0,186.0,153.0,217.0
